user_id,id,transaction_date,item_count,amount,order_status
9dac9eb6-5560-4798-8d5d-6106077572da,e75a62fc-f238-45b8-8810-3ad78ecec5d7,07-02-2025 21:02:10,2,78,Pending
dfe81496-16a6-4d97-8651-9c5a53c79062,b271035a-7bdd-4124-a929-6a2558b1c267,07-18-2025 21:42:37,1,24,Delivered
dfe81496-16a6-4d97-8651-9c5a53c79062,c18c92d6-efc2-4e96-85b9-b7f3b7b158da,07-01-2025 04:46:54,2,70,Pending
dfe81496-16a6-4d97-8651-9c5a53c79062,84859990-5a24-4d91-97ab-3e8f9b80b809,07-17-2025 14:59:51,3,114,Delivered
dfe81496-16a6-4d97-8651-9c5a53c79062,2ed00594-0b8d-4b3f-9c76-60a1e9df07de,07-21-2025 09:27:31,3,111,Cancelled
dfe81496-16a6-4d97-8651-9c5a53c79062,f0188266-0fff-478b-bcdf-b73e14535d85,07-18-2025 07:28:59,1,32,Delivered
dfe81496-16a6-4d97-8651-9c5a53c79062,19e11701-71dd-4031-9603-250074988737,07-17-2025 00:10:56,1,37,Delivered
9eac3e6d-def3-427a-a5b5-007513295ba1,a5a88921-d503-4f27-98e5-b1a53b78768a,07-14-2025 23:59:19,3,36,Shipped
b7975e56-512e-43d5-a99c-da4d2a1033c9,a8cac219-3f12-44a0-a7e8-54e66d409af4,07-04-2025 11:04:41,2,42,Pending
b7975e56-512e-43d5-a99c-da4d2a1033c9,f28d8ef5-b003-41c8-8058-ecdc398b4c0b,07-20-2025 03:39:44,2,74,Delivered
b7975e56-512e-43d5-a99c-da4d2a1033c9,eaa79359-a03c-4cba-8a92-67bab556444f,07-16-2025 08:56:44,1,13,Delivered
b7975e56-512e-43d5-a99c-da4d2a1033c9,e1e6c793-21dd-40bf-be26-a961807854d4,07-13-2025 00:25:31,2,56,Shipped
54c0d8b9-525e-45f9-b2a5-612094f2651a,44368820-9e1b-4f7e-b7a7-b23f55005b17,07-01-2025 19:43:59,1,39,Pending
54c0d8b9-525e-45f9-b2a5-612094f2651a,e8cd121f-e164-40d7-8652-3d97be2bc72c,07-17-2025 12:41:41,3,96,Delivered
497b6c84-6e2f-48ae-814a-070ea42d81b4,c765709d-e307-413d-b80c-0a3e457d3032,07-10-2025 05:52:01,3,117,Shipped
497b6c84-6e2f-48ae-814a-070ea42d81b4,d9cb005b-737d-47db-8cbf-dab13dcf32a9,07-11-2025 03:05:24,2,30,Shipped
497b6c84-6e2f-48ae-814a-070ea42d81b4,33b361d3-8f21-413b-97ca-08d5b71ff57d,07-19-2025 08:26:51,2,58,Delivered
d9f6cdc6-a9fc-4a48-8b44-80cfd4fb3f2e,96d41e43-9ce9-4ea2-be83-fdf9a467d638,07-19-2025 23:59:16,3,105,Delivered
e211f6c9-733c-470a-b43b-91a9a4c80c0b,a5579027-4016-4e0d-8663-0b1207d4c790,07-16-2025 10:46:05,3,45,Delivered
e211f6c9-733c-470a-b43b-91a9a4c80c0b,526239a4-a6a5-4087-a2e5-bf05f79bee7f,07-05-2025 01:20:35,3,99,Pending
40e157b0-5efb-476c-a5f0-9eff8d2c26b1,751f2a0c-8300-427a-8a86-5c33a94aefc8,07-01-2025 05:07:20,2,66,Pending
40e157b0-5efb-476c-a5f0-9eff8d2c26b1,50cfacf1-f49c-43c7-928b-76ae9fcc7e25,07-05-2025 11:19:51,1,16,Pending
40e157b0-5efb-476c-a5f0-9eff8d2c26b1,4a612129-1892-4fcc-bb61-9665efda188b,07-16-2025 01:08:46,1,29,Delivered
40e157b0-5efb-476c-a5f0-9eff8d2c26b1,e8cda158-5a70-4baf-b933-6bbdcd40b8f6,07-04-2025 23:33:54,2,50,Pending
40e157b0-5efb-476c-a5f0-9eff8d2c26b1,a30c8c08-ae4d-483f-b123-d6b871012a6f,07-07-2025 11:55:55,1,22,Shipped
414eb198-0f83-428f-b2d4-2e310f72264c,eb832ba8-fb5b-4829-aced-a12f835492ad,07-10-2025 05:05:50,3,72,Shipped
e29fc4ec-fd44-46e0-ad05-3d1e5aa4104e,a50b0447-42a5-4f65-b113-6abba173f5e9,07-19-2025 07:45:40,1,29,Delivered
e29fc4ec-fd44-46e0-ad05-3d1e5aa4104e,012a3e80-847e-4372-b9c7-2a6a965ce51c,07-12-2025 02:15:23,3,42,Shipped
e29fc4ec-fd44-46e0-ad05-3d1e5aa4104e,504ab049-4625-4f08-9ab6-b79498e1c3ef,07-02-2025 00:25:42,3,48,Pending
1cae17a0-db78-4f4a-a7b7-66d6031830c4,c47cc10f-3982-4509-b7f0-232af70f1ec2,07-08-2025 20:04:46,2,46,Shipped
63d33ff2-fa46-4b0a-8019-2d8ca1b87352,a7c343a0-ddd2-4744-b95c-4581aadc381f,07-03-2025 04:09:28,3,63,Pending
63d33ff2-fa46-4b0a-8019-2d8ca1b87352,daecb9b5-0985-4ef7-b2d8-edf525e758c4,07-12-2025 08:00:23,3,30,Shipped
63d33ff2-fa46-4b0a-8019-2d8ca1b87352,d12de265-f673-40e0-b955-9a03d9295480,07-18-2025 09:18:19,3,87,Delivered
8aa07452-0cf3-4da8-8324-50b86d0d4bae,ebe8fe86-2be0-44d1-8690-719b8433dbd7,07-05-2025 22:23:22,1,22,Pending
b4f15340-457d-4bab-894d-0989a2668e06,07e88dcf-ec3a-4e9d-85ff-21cc0ccfdb55,07-07-2025 16:55:34,2,26,Shipped
4c3dab4b-83f9-4ef6-9a11-5c01b00ee272,8cc0a12c-5afc-40cd-83d7-30da6151d833,07-11-2025 10:44:33,1,37,Shipped
4c3dab4b-83f9-4ef6-9a11-5c01b00ee272,8310fc57-3af4-4aac-83cc-ce41ce5ac4ff,07-10-2025 07:09:00,3,45,Shipped
4c3dab4b-83f9-4ef6-9a11-5c01b00ee272,feefb2f8-a43f-48b6-9b7f-38d7de3e8ad4,07-18-2025 23:53:00,2,22,Delivered
4c3dab4b-83f9-4ef6-9a11-5c01b00ee272,6b039106-8d50-4587-9534-67279ea1160f,07-03-2025 08:32:12,2,56,Pending
ecc669c9-11fe-4cb5-8251-f5ef8e8b49a3,32314975-cc3e-40b2-a23e-e21f0c688ac3,07-11-2025 02:48:32,2,26,Shipped
245550e9-9ee3-405c-92ff-38021509da17,bac0908e-2465-47b3-ae32-3c12a7ee9adc,07-15-2025 05:41:00,1,10,Shipped
245550e9-9ee3-405c-92ff-38021509da17,a4d33355-a0ee-49da-b6fa-1e865268fd8d,07-13-2025 21:07:29,1,19,Shipped
5af75cd7-d415-4299-87ce-453cfedac7bf,4602bac1-5cb8-46a8-9dc2-f2c92c59f280,07-01-2025 01:32:22,3,90,Pending
4044b71c-a299-4987-8cb9-197661706f78,99380f79-03eb-4a6e-a687-bab6781a86f9,07-01-2025 02:24:16,2,68,Pending
f67710eb-5519-419c-bd14-4dd0e232f232,791dc416-a6e9-4381-b502-040ddbfe7d7b,07-15-2025 02:02:35,2,52,Shipped
55bb3776-7f15-45c3-a9a8-89ed4222620b,68b0240c-7e48-4ff2-8a9a-477ca9ed4a9a,07-16-2025 18:07:46,2,24,Delivered
9528a899-246c-42fa-ab4f-8e43c4676702,6a3182ab-c7c9-4d7b-b45d-4bfd79c07229,07-12-2025 19:56:12,2,54,Shipped
9528a899-246c-42fa-ab4f-8e43c4676702,316f0b58-93a4-4675-a2df-459e6d9c4a22,07-18-2025 21:01:23,1,14,Delivered
0979f758-eefc-4fc4-a07f-f343ce95a357,24ee2091-0402-402c-a3ee-5fe18731b17f,07-19-2025 03:11:28,3,117,Delivered
4db4b4d1-243f-4905-8677-25da62fb07a4,75ecd066-4ed6-465a-9adb-989cb3aab112,07-05-2025 14:18:51,3,99,Pending
734ed8f4-be11-4239-a658-409a28aa60d3,bdf157d5-94c9-48ed-8f61-23be2a21a4f9,07-07-2025 05:27:39,1,38,Pending
485ea65a-fd30-4c48-859a-a51744270734,84602d3a-7a72-4fe8-9eed-fdc32cc2aff7,07-02-2025 21:02:10,3,81,Pending
9804be39-f9f3-4b75-806d-ef9a9980b3a7,340ed456-841e-4b2a-9e9c-601fc44cba03,07-18-2025 21:42:37,2,72,Delivered
9804be39-f9f3-4b75-806d-ef9a9980b3a7,466c86bf-f9e4-4939-8e6a-43e8360b0b10,07-01-2025 04:46:54,2,36,Pending
9804be39-f9f3-4b75-806d-ef9a9980b3a7,1e108ed9-2e6e-4cb7-a6f0-2ded42c6587a,07-17-2025 14:59:51,1,35,Delivered
9804be39-f9f3-4b75-806d-ef9a9980b3a7,85d02c6b-35fe-489c-b410-9f93bf9869d1,07-21-2025 09:27:31,3,66,Cancelled
5ddd938e-483e-4a06-9b34-1f58e96b5506,08f949f4-87cf-4eb6-aaeb-e2387cb3808d,07-18-2025 07:28:59,1,12,Delivered
5ddd938e-483e-4a06-9b34-1f58e96b5506,f6008f5d-6b5e-4864-8c64-9b44e17a8dae,07-17-2025 00:10:56,3,45,Delivered
5ddd938e-483e-4a06-9b34-1f58e96b5506,4540ea73-7df0-410b-bed7-9d37bd392b0d,07-14-2025 23:59:19,3,105,Shipped
0ec1fe1b-4859-4ab2-bb7a-10e7f1697d3e,f9d16522-346f-47dd-8e7d-0271c22c2148,07-04-2025 11:04:41,2,50,Pending
0ec1fe1b-4859-4ab2-bb7a-10e7f1697d3e,196f9272-ef70-4c12-afef-8f11e0b2dcad,07-20-2025 03:39:44,3,66,Delivered
0ec1fe1b-4859-4ab2-bb7a-10e7f1697d3e,33540ba8-1ed5-44a3-bc30-e56248f710b0,07-16-2025 08:56:44,2,28,Delivered
11a3aa70-4a3d-48e0-8702-750f0a9fd43c,5aa5c35e-ef4e-482a-8cd5-a2e764d89cc6,07-13-2025 00:25:31,2,46,Shipped
11a3aa70-4a3d-48e0-8702-750f0a9fd43c,60fe7661-f9f9-4e9f-9fe5-5e3ac1a9c9b1,07-01-2025 19:43:59,3,90,Pending
ecdd238f-06df-4cd8-8ab9-9302bf015d62,b04e02c1-4452-40df-be2d-009aaf7393f4,07-17-2025 12:41:41,2,38,Delivered
ecdd238f-06df-4cd8-8ab9-9302bf015d62,d870884e-63c7-4f6d-a466-70b459d045e5,07-10-2025 05:52:01,3,114,Shipped
7c5bc8a5-71b5-45e4-bab8-b7d24d1eb516,f18320e6-51fe-4420-8bc1-90850829b2d5,07-11-2025 03:05:24,2,20,Shipped
7c5bc8a5-71b5-45e4-bab8-b7d24d1eb516,fc27a2d9-4a43-4e05-b7e4-05b51a239b71,07-19-2025 08:26:51,3,69,Delivered
7c5bc8a5-71b5-45e4-bab8-b7d24d1eb516,02c41deb-69d3-47fe-99b3-c95cd9690a3b,07-19-2025 23:59:16,3,69,Delivered
0b6366b0-e081-4248-a6db-81217b18149b,c04ce22b-3e13-4389-9630-1ce6b84b429f,07-16-2025 10:46:05,1,17,Delivered
0b6366b0-e081-4248-a6db-81217b18149b,9e35d24d-c936-4c6a-8d06-e3efb524d9a2,07-05-2025 01:20:35,3,117,Pending
8843937a-1ca0-43a6-b051-73cd71ead3a3,9952b06b-369b-4fa5-a8c2-411b7549b3d7,07-01-2025 05:07:20,2,40,Pending
a6e070ff-24c4-47e9-8666-f26adb31469f,8723b9f1-5ca3-4e18-8e97-2ef039d5a0e8,07-05-2025 11:19:51,1,23,Pending
17fc632c-d41b-4d0a-a13b-2db1d39a0465,8f46a000-7b05-4830-9464-28e0ed024618,07-16-2025 01:08:46,3,48,Delivered
17fc632c-d41b-4d0a-a13b-2db1d39a0465,5e4dfd4e-d9f4-4a1f-b6eb-0f8f61fa4160,07-04-2025 23:33:54,1,30,Pending
17fc632c-d41b-4d0a-a13b-2db1d39a0465,d5fe3e2f-b3d8-49bb-a0eb-f7b472370dee,07-07-2025 11:55:55,2,50,Shipped
17fc632c-d41b-4d0a-a13b-2db1d39a0465,f07c311a-1207-41a2-8f21-34e687c5d02e,07-10-2025 05:05:50,1,28,Shipped
f2b544e2-0b0d-4bce-a0c1-6a14c4c877f3,ad25b3f1-581b-48ef-98a2-97bb2fc1df30,07-19-2025 07:45:40,1,11,Delivered
f2b544e2-0b0d-4bce-a0c1-6a14c4c877f3,b729695a-98b1-4ed6-a773-320bc36029e6,07-12-2025 02:15:23,3,51,Shipped
dfe30d7e-0152-4eee-9c4d-9f37bf1a6e12,08558be9-5600-486a-890a-b1f0cf722bc8,07-02-2025 00:25:42,2,64,Pending
72da315a-6606-4730-87cf-c83a91efa665,7c407692-8eed-4e16-9686-1a966e6d99f5,07-08-2025 20:04:46,2,56,Shipped
72da315a-6606-4730-87cf-c83a91efa665,7c82cf52-4feb-49e5-94de-8d54d95970b5,07-03-2025 04:09:28,1,31,Pending
72da315a-6606-4730-87cf-c83a91efa665,9002b10c-0d0b-4500-9d01-e2ac82e6e127,07-12-2025 08:00:23,1,24,Shipped
72da315a-6606-4730-87cf-c83a91efa665,d0c059d1-dbff-4c29-9f4a-6d24836a1577,07-18-2025 09:18:19,1,25,Delivered
93ebe8f9-cfdb-439a-854c-b2be209b0302,7b1114eb-be62-4dbb-81e9-3b0f3f4a4832,07-05-2025 22:23:22,1,35,Pending
93ebe8f9-cfdb-439a-854c-b2be209b0302,4dc3829f-f79c-4a63-b4f4-fab82a26cdff,07-07-2025 16:55:34,3,90,Shipped
93ebe8f9-cfdb-439a-854c-b2be209b0302,cc9cd6bb-03bc-4b5a-b6da-0a52c1825db0,07-11-2025 10:44:33,2,34,Shipped
3fba9d78-1476-4a61-b178-cb10611cb35b,0f548057-943b-4b33-a909-f4eba52c2dc2,07-10-2025 07:09:00,2,48,Shipped
9da27d95-173d-4b3b-8f40-f31a14ddd382,7ea8fa31-cfc2-490c-a9a0-18862d12f403,07-18-2025 23:53:00,3,99,Delivered
7f08633f-37ba-4f0a-8e34-251e68322831,4a04bf3d-10f3-430e-bd69-3dc5b378a098,07-03-2025 08:32:12,1,30,Pending
7f08633f-37ba-4f0a-8e34-251e68322831,373ba7f0-7c07-4d8a-bc61-51e5b69657e8,07-11-2025 02:48:32,3,63,Shipped
7f08633f-37ba-4f0a-8e34-251e68322831,3ccf56b0-e9e6-41f2-8e7c-ad7dcd780f9b,07-15-2025 05:41:00,2,30,Shipped
bcad85ed-44c4-409f-b4e1-7b749b6bab5f,8c75105c-00e8-475b-a9a9-ba8d84eb9198,07-13-2025 21:07:29,2,72,Shipped
bcad85ed-44c4-409f-b4e1-7b749b6bab5f,556951cc-f61f-43e4-8547-d7ed3c491172,07-01-2025 01:32:22,2,22,Pending
741c3d18-734a-4670-b680-1c3014b7829c,a8d907bf-56d3-4ff9-abbd-0657bf944fd1,07-01-2025 02:24:16,3,105,Pending
741c3d18-734a-4670-b680-1c3014b7829c,07fc7a09-510c-44aa-b63c-884046131469,07-15-2025 02:02:35,2,44,Shipped
cb6625c6-2d3d-43c9-a265-847c6924962b,c045d2a7-fc36-4df0-a973-2599a2802621,07-16-2025 18:07:46,1,17,Delivered
3fcafe8c-9ef2-4dc0-a355-635fea7ee593,a7f3c7e7-5623-4023-b6a7-7733eda9ddfd,07-12-2025 19:56:12,3,39,Shipped
cc24e019-651f-45b4-bb3d-4bb2fb3ea8e5,25412fed-b342-4e9b-832f-d38efbdbd1d1,07-18-2025 21:01:23,3,84,Delivered
cc24e019-651f-45b4-bb3d-4bb2fb3ea8e5,f9b5e1a0-e626-45a2-8ab0-461522d2ab61,07-19-2025 03:11:28,1,16,Delivered
22efdcb5-7bdc-4156-a2fe-6d25eed6547d,99ed78f6-dca6-4389-9547-f05c3562a544,07-05-2025 14:18:51,2,44,Pending
4176ce22-818d-461d-af53-df63606a60d0,d4404090-394d-4e35-be79-b83de0868878,07-07-2025 05:27:39,1,30,Pending
4176ce22-818d-461d-af53-df63606a60d0,9d65ed65-6331-4c2b-a460-17223b08a987,07-02-2025 21:02:10,1,15,Pending
294c6638-dfc7-439d-a6b8-03c9399a3f70,fbe245d7-dcb8-4a81-b588-4273a1b9fa51,07-18-2025 21:42:37,3,111,Delivered
294c6638-dfc7-439d-a6b8-03c9399a3f70,8d8e4dda-5a42-48e8-b8a7-7346a9df8feb,07-01-2025 04:46:54,3,111,Pending
fcbfffd4-7af0-49e5-9212-0223b225fcf4,b7508c13-8762-4626-891f-5e8ae49e2e93,07-17-2025 14:59:51,3,81,Delivered
94831333-1ff4-4a50-8891-1fb725287c21,7cbf6de9-c1a8-46e6-ad5a-9e563cc61b4c,07-21-2025 09:27:31,3,93,Cancelled
94831333-1ff4-4a50-8891-1fb725287c21,32951959-2b4e-4836-a5a7-e09cffd21ed2,07-18-2025 07:28:59,2,22,Delivered
94831333-1ff4-4a50-8891-1fb725287c21,c454b020-a059-44f9-b16b-9be03d30f0ab,07-17-2025 00:10:56,2,28,Delivered
62de6113-8817-4514-8267-40b77f982e24,6ef7e2a9-4994-493d-8b1b-a371d2b0097f,07-14-2025 23:59:19,2,26,Shipped
62de6113-8817-4514-8267-40b77f982e24,fb5c691f-a524-48ff-adae-176aab3f2bbd,07-04-2025 11:04:41,2,22,Pending
62de6113-8817-4514-8267-40b77f982e24,69d22cdd-30cf-452c-8828-db1c6db5a55e,07-20-2025 03:39:44,3,54,Delivered
62de6113-8817-4514-8267-40b77f982e24,1fd70854-7756-486c-8b05-64dba6a48b17,07-16-2025 08:56:44,3,90,Delivered
62de6113-8817-4514-8267-40b77f982e24,1d32cd9f-1ce4-46ec-85da-d03dd29cc07a,07-13-2025 00:25:31,1,34,Shipped
62de6113-8817-4514-8267-40b77f982e24,cd4073aa-6eb5-48ac-8fc1-cea03853d54c,07-01-2025 19:43:59,2,72,Pending
db8cc329-a99e-4c96-a6b2-237494c610ea,1c79afb6-a53f-46bf-894e-742665c048bd,07-17-2025 12:41:41,2,36,Delivered
db8cc329-a99e-4c96-a6b2-237494c610ea,424d728f-1787-4428-bd4b-de3fd4e93c32,07-10-2025 05:52:01,1,29,Shipped
abfd28e5-e07f-4fc5-a611-04002ebacc1b,b58bf01e-48cf-47ae-810d-3570d4d6f046,07-11-2025 03:05:24,1,30,Shipped
0ea1736d-753f-44af-a585-4602649e1b89,73ead4b3-d0da-4c48-a7d2-adf90cf08651,07-19-2025 08:26:51,3,54,Delivered
0ea1736d-753f-44af-a585-4602649e1b89,88a5ea6a-f298-4774-abac-2fed55fa87dd,07-19-2025 23:59:16,2,42,Delivered
0ea1736d-753f-44af-a585-4602649e1b89,d89f5e3d-995c-415c-aec5-8c719bc13afe,07-16-2025 10:46:05,2,40,Delivered
536f3661-e3ba-45fa-8831-3f16a9dda6af,648c33f7-b05e-43f3-acae-bfcee09e9999,07-05-2025 01:20:35,1,25,Pending
536f3661-e3ba-45fa-8831-3f16a9dda6af,6a775ca3-d151-4805-bdc9-8cf1d03388a0,07-01-2025 05:07:20,2,48,Pending
13576f67-fe77-46b3-86f7-75624d18cf56,f58ba2a4-5c1b-4c88-b614-0275d9eaa294,07-05-2025 11:19:51,2,44,Pending
091bd657-27dd-465d-ab69-c037b8342fb9,816e3bed-9383-4db4-a360-aa5b1ddd90fa,07-16-2025 01:08:46,2,26,Delivered
e6c1d511-0e4b-4b6c-b36f-9e3954d96f2e,778dc902-2ddf-4903-9065-660db01c66b6,07-04-2025 23:33:54,3,42,Pending
4c910580-11cf-4af4-89ad-6f7b49beae0d,d54ec799-a5bb-45e6-bfd0-442e6f7b7141,07-07-2025 11:55:55,1,38,Shipped
4c910580-11cf-4af4-89ad-6f7b49beae0d,32af53a8-7149-42e3-9b4b-44d256cfb83e,07-10-2025 05:05:50,3,87,Shipped
c23ba88b-3a80-4708-b34d-5919766df11d,9e15dc7c-f51c-4fe8-b60d-b67a8c56ed34,07-19-2025 07:45:40,2,66,Delivered
c23ba88b-3a80-4708-b34d-5919766df11d,deb17b29-3a67-411d-b5f5-634bcde5bc0f,07-12-2025 02:15:23,2,70,Shipped
c23ba88b-3a80-4708-b34d-5919766df11d,9004c314-d95c-4fdc-853a-ed377ac00ca6,07-02-2025 00:25:42,2,24,Pending
c23ba88b-3a80-4708-b34d-5919766df11d,e26d4736-d710-421f-b171-3b4034bde9fd,07-08-2025 20:04:46,3,54,Shipped
e58f6f63-0466-4af0-964a-bede29461d8c,33fcca2c-a2bc-4fb8-aa3a-000134a2675f,07-03-2025 04:09:28,1,29,Pending
e58f6f63-0466-4af0-964a-bede29461d8c,4dff3926-e405-4ac7-9d16-2d4ff0474509,07-12-2025 08:00:23,2,64,Shipped
fe4eee2f-315c-4b0b-88eb-49a5b3ce5917,e4ebca71-a5f3-4f3a-95a3-5d846a1047db,07-18-2025 09:18:19,3,45,Delivered
fe4eee2f-315c-4b0b-88eb-49a5b3ce5917,7ec5bdcd-5d2f-492d-af28-b6249fc0c2cd,07-05-2025 22:23:22,2,32,Pending
9a6c88a7-3d3f-4cb5-b459-5b54cee88cb0,7e079926-f78d-4ef7-aa0c-1a9b490a1a15,07-07-2025 16:55:34,2,64,Shipped
9a6c88a7-3d3f-4cb5-b459-5b54cee88cb0,bdc7778c-02ef-4346-b856-b5d37f0f375e,07-11-2025 10:44:33,2,64,Shipped
6677dfaf-3c81-4d0a-b444-a9d35d8bc311,c02806ff-02f5-43f5-ad2a-536492ac2a5e,07-10-2025 07:09:00,2,54,Shipped
6677dfaf-3c81-4d0a-b444-a9d35d8bc311,45523e60-8039-4ba0-b5da-a3ec497b8b34,07-18-2025 23:53:00,2,76,Delivered
0bbcbdbd-6488-4256-be0a-e329094deba3,ac4b30eb-55f5-44b6-8808-5cc10b80ebbc,07-03-2025 08:32:12,1,22,Pending
93365f5e-44b9-4fb2-8309-a5d4cc44cd67,f68d111f-e797-4616-b015-34cbc7e4e9ec,07-11-2025 02:48:32,2,40,Shipped
93365f5e-44b9-4fb2-8309-a5d4cc44cd67,bc14903b-a801-49e1-a194-b39ec260572d,07-15-2025 05:41:00,2,56,Shipped
e21300ce-a866-4066-9384-3bef84c0bf6d,817cfc3f-954a-4e8a-8c37-b183c2646427,07-13-2025 21:07:29,2,78,Shipped
e21300ce-a866-4066-9384-3bef84c0bf6d,7052f21d-2ea1-4f98-8324-c638ba38d411,07-01-2025 01:32:22,2,70,Pending
e21300ce-a866-4066-9384-3bef84c0bf6d,8bafa147-671d-49a0-9855-3dde5baf718b,07-01-2025 02:24:16,3,33,Pending
fc6c8265-0039-48b2-8032-edde61695b34,11f6601d-a6a4-404b-adb0-dcf014def98e,07-15-2025 02:02:35,1,33,Shipped
fc6c8265-0039-48b2-8032-edde61695b34,499965bc-a0e1-4115-9575-7fb22f0b995a,07-16-2025 18:07:46,2,68,Delivered
fc6c8265-0039-48b2-8032-edde61695b34,6129e000-d762-445d-ad7d-b10bc0912a2a,07-12-2025 19:56:12,1,12,Shipped
fc6c8265-0039-48b2-8032-edde61695b34,a7234e14-aec0-41d5-99dc-7aeee4aa1782,07-18-2025 21:01:23,2,54,Delivered
72b792ad-79c1-4cc8-a913-a321c0d89fb2,f359352c-3401-4e72-ad84-da553ca110f3,07-19-2025 03:11:28,2,70,Delivered
0f84c8df-6802-4fff-9c42-0f831eda7383,1522cca0-f780-4b14-b810-cca8dd6966f1,07-05-2025 14:18:51,2,32,Pending
125cabc0-6ded-489b-943c-6b53606013c8,326782ea-28b2-40ac-aa83-8a8b7903b73c,07-07-2025 05:27:39,2,44,Pending
125cabc0-6ded-489b-943c-6b53606013c8,ba4fd394-39ad-4f49-ab59-080a758575dd,07-02-2025 21:02:10,2,22,Pending
125cabc0-6ded-489b-943c-6b53606013c8,4d45ecdf-c24d-457c-aace-eaf27188a0ea,07-18-2025 21:42:37,3,93,Delivered
98e3b151-1905-41ef-82b9-1c07241d9eb2,ba0165b3-b4b5-493d-a09a-2b897ca17d48,07-01-2025 04:46:54,2,36,Pending
98e3b151-1905-41ef-82b9-1c07241d9eb2,6e47e665-6d75-4963-a1d3-df6d609cc313,07-17-2025 14:59:51,2,28,Delivered
98e3b151-1905-41ef-82b9-1c07241d9eb2,72b37c9a-5f9e-404f-915c-7bcffd45c217,07-21-2025 09:27:31,1,10,Cancelled
e7a4e063-cff1-4718-b9f0-8eb759be0032,60293a87-3538-4c10-89e4-9cf85efc7bd7,07-18-2025 07:28:59,1,33,Delivered
e7a4e063-cff1-4718-b9f0-8eb759be0032,8f31b32a-0f37-4aab-b9e7-12ab88626654,07-17-2025 00:10:56,3,51,Delivered
e206a071-05a7-41b1-af33-41dea3f081d2,5f35b12e-87fd-44d6-a931-cdac8a6f47d3,07-14-2025 23:59:19,1,28,Shipped
a7c0a979-5d67-4bb4-b9a0-c0049f021098,97b989d7-bf53-4993-a11d-cd6f7958976f,07-04-2025 11:04:41,2,24,Pending
a7c0a979-5d67-4bb4-b9a0-c0049f021098,419a3e3c-241b-42e2-846b-38d00a225e50,07-20-2025 03:39:44,2,70,Delivered
7607c40a-6d43-4b27-ab5f-391ce94b7306,f8c22b98-9c11-4455-b757-d00acb58e198,07-16-2025 08:56:44,1,23,Delivered
7607c40a-6d43-4b27-ab5f-391ce94b7306,500e7e2d-9650-4112-97a0-7c6098d4c913,07-13-2025 00:25:31,1,31,Shipped
7607c40a-6d43-4b27-ab5f-391ce94b7306,b993e233-320e-4f41-8d73-1690781a9d87,07-01-2025 19:43:59,3,93,Pending
99d6b82f-eab8-4f93-a2cf-814f017f2d3c,4ae6653b-e3dc-42d1-8dc5-6097e91165b5,07-17-2025 12:41:41,3,30,Delivered
99d6b82f-eab8-4f93-a2cf-814f017f2d3c,a1da484b-e58b-497d-a2d5-c3a5b6b7a46d,07-10-2025 05:52:01,2,54,Shipped
05660b36-7d7f-44d0-8115-8df9a2cce17e,418819d1-f244-4212-a842-da71d9ec96cd,07-11-2025 03:05:24,2,32,Shipped
cd010cc4-121f-4233-929c-cd518a341332,9357e41e-7676-41ba-8cf0-e1085633b8e8,07-19-2025 08:26:51,3,75,Delivered
cd010cc4-121f-4233-929c-cd518a341332,729faedf-543d-4741-a861-ee17b10d1306,07-19-2025 23:59:16,1,37,Delivered
cd010cc4-121f-4233-929c-cd518a341332,4ee6612f-3e4d-410b-8a48-c0ef7acc0f1e,07-16-2025 10:46:05,2,42,Delivered
130980f4-6743-4021-bc3a-319dd47aa5fe,e2c4dd0f-7f63-40b0-93a2-3512bae92256,07-05-2025 01:20:35,1,13,Pending
130980f4-6743-4021-bc3a-319dd47aa5fe,1cc2c078-771d-4773-a083-4797b2ff5d01,07-01-2025 05:07:20,1,19,Pending
889b0f23-1e86-46b8-8943-1301d72591bf,e53d78e6-64e8-4410-806e-420b32bac7de,07-05-2025 11:19:51,2,76,Pending
889b0f23-1e86-46b8-8943-1301d72591bf,fb702200-6f6b-4fd4-954b-5693dabbf223,07-16-2025 01:08:46,2,76,Delivered
ab843ad4-67ce-473f-b102-808d4bfcb497,2a8f625d-f591-440b-b1b5-c2e77359459e,07-04-2025 23:33:54,2,70,Pending
ab843ad4-67ce-473f-b102-808d4bfcb497,a96d1b4a-500e-4285-8c11-64bd2165cbc0,07-07-2025 11:55:55,1,37,Shipped
ab843ad4-67ce-473f-b102-808d4bfcb497,dd3ecb95-4d27-4999-bf6a-0d4bcd0066a1,07-10-2025 05:05:50,2,58,Shipped
bbd92a42-d280-4836-85ec-ca326b1a4f61,4c099be4-a588-47ce-8f41-b4b83cf1d744,07-19-2025 07:45:40,2,78,Delivered
bbd92a42-d280-4836-85ec-ca326b1a4f61,8ccdf076-4cda-4cab-a77c-e0c339a1b114,07-12-2025 02:15:23,3,69,Shipped
c03a238f-e4b4-4457-811b-f2eb49efdd6d,5f5c05e7-8906-4bec-b287-c28f9cdff0ec,07-02-2025 00:25:42,2,24,Pending
c03a238f-e4b4-4457-811b-f2eb49efdd6d,e858f530-1abd-49d6-9d2d-6d35c3670ea6,07-08-2025 20:04:46,3,48,Shipped
c03a238f-e4b4-4457-811b-f2eb49efdd6d,49ea9509-de40-4c18-ab32-e8fbb27e60ac,07-03-2025 04:09:28,1,16,Pending
